medcodeid	observations	originalreadcode	cleansedreadcode	term	snomedctconceptid	snomedctdescriptionid	emiscodecategoryid
369364019	3000	196-2	196..12	Type of GIT pain - symptom	270477000	405085011	27
369368016	500000	196-1	196..11	Abdominal pain type	247358007	369368016	27
369379014	400000	N143-1	N143.11	Acute back pain with sciatica	247366003	369379014	32
369383014	30000	N14y-1	N14y.11	Facet joint syndrome	247369005	369383014	32
369704019	10000	1B1A1	1B1A100	Short-term memory loss	247592009	369704019	27
370535017	1000	1675-2	1675.12	Yellow - symptom	248211004	370535017	27
370924017	600000	19B-2	19B..12	Bloating symptom	248490000	370924017	27
371012016	8000	173D	173D.00	Nocturnal dyspnoea	248548009	371012016	27
371290017	6000	1ABB	1ABB.00	Cannot get an erection	248773007	371290017	27
371298012	9000	1ABC	1ABC.00	Cannot sustain an erection	248779006	371298012	27
371346012	300	26BB	26BB.00	Contour of breast distorted	248813007	371346012	27
371954015	2000000	1A-2	1A...12	Urinary symptoms	249274008	371954015	27
371973016	10000	1AH0	1AH0.00	Incomplete emptying of bladder	249288007	371973016	27
372208017	40000	1612-1	1612.11	Anorexia symptom	249468005	372208017	27
372246012	300000	J10y4-1	J10y411	Oesophageal reflux	249496004	372246012	32
372248013	300000	199-4	199..14	Vomiting symptom	249497008	2575853019	27
372267012	70000	J16y4-2	J16y412	Indigestion NOS	162031009	252559019	27
372268019	80000	J16y4-1	J16y411	Flatulent dyspepsia	249511005	372268019	32
372283012	700000	19G	19G..00	Diarrhoea and vomiting	249519007	372283012	27
372431015	6000	19E6-1	19E6.11	Blood in faeces symptom	249624003	372431015	27
372880015	100000	1B52-1	1B52.11	Feels off balance	249983008	372880015	27
384668019	700	4I2G	4I2G.00	Cough swab	258499005	384668019	20
390476018	9000	SE0-2	SE0..12	Bruise of head	735645009	3683420010	32
390673018	60	S61-1	S61..11	Cerebellar laceration and contusion	262687004	390673018	32
392155013	20000	1952-1	1952.11	Regurgitation	102622004	165958011	27
394127010	2000	760L0	760L000	Antireflux fundoplication using thoracic approach	265358004	394127010	32
394128017	5000	760L2	760L200	Antireflux fundoplication using abdominal approach	265359007	394128017	32
394129013	100	760L3	760L300	Antireflux gastropexy	265360002	394129013	32
394470017	2000	7D1D2	7D1D200	Biopsy of lesion of vagina	265629006	394470017	32
395801015	200000	G801	G801.00	Deep vein phlebitis and thrombophlebitis of the leg	266267005	395801015	32
395802010	1000	G80y	G80y.00	Other phlebitis and thrombophlebitis	195394007	300649013	32
395803017	30000	G82z1	G82z100	Venous thrombosis	111293003	178522012	32
396090018	7000000	H06z0	H06z000	Lower respiratory tract infection	50417007	83992015	32
396104016	300	H24	H24..00	Pneumonia with infectious diseases EC	312342009	456043010	32
396105015	200000	H25	H25..00	Bronchopneumonia	396285007	1776258010	32
396326012	100000	J0854-1	J085411	Angular cheilitis	266429005	396326012	32
396339011	10000	J1011-3	J101113	Oesophageal reflux with oesophagitis	266433003	396339011	32
396340013	1000000	J1011	J101100	Reflux oesophagitis	266433003	396340013	32
396382012	100000	J573	J573.00	Haemorrhage of rectum and anus	266464001	396382012	32
396402014	10000	J670z	J670z00	Acute pancreatitis NOS	197456007	303630010	32
396403016	4000	J68z	J68z.00	Gastrointestinal hemorrhage	74474003	502715010	32
396755019	20000	K310	K310.00	Inflammatory breast disease	266579006	396755019	32
397867018	600000	1625	1625.00	Abnormal weight loss	267024001	397867018	27
397878014	2000000	168	168..00	Tiredness symptom	267031002	397878014	27
397879018	1000000	E205-2	E205.12	Tired all the time	267032009	397879018	27
397882011	600000	1716	1716.00	Productive cough	28743005	48123018	27
397888010	1000000	173	173..00	Breathlessness	267036007	397888010	27
397890011	800000	1739	1739.00	Shortness of breath	267036007	397890011	27
397908014	200000	194	194..00	Swallowing symptoms	267048005	397908014	27
397909018	10000	1952	1952.00	Regurgitation of food	102622004	165958011	27
397910011	10000	197	197..00	Site of GIT pain	267050002	397910011	27
397912015	3000	1994	1994.00	Vomiting blood - fresh	267051003	397912015	27
397927015	3000000	19F	19F..00	Diarrhoea symptoms	267060006	397927015	27
397928013	200000	19FZ	19FZ.00	Diarrhoea symptom	267060006	2575888019	27
397930010	900000	1A	1A...00	Genitourinary symptoms	267062003	397930010	27
397940013	20000	1A32	1A32.00	Cannot pass urine - retention	267064002	397940013	32
397945015	100000	1A53	1A53.00	Lumbar ache - renal	267067009	397945015	27
397977017	200000	1B63	1B63.00	History of single seizure	703151001	3007331010	27
397978010	30000	1B64	1B64.00	Had a convulsion	703151001	3007331010	27
397992016	100000	1B9	1B9..00	Speech problem	267095009	397992016	27
397993014	300000	1BA5	1BA5.00	Frontal headache	267096005	397993014	27
398001015	6000000	1C9	1C9..00	Sore throat symptom	267102003	398001015	27
398002010	200000	1CB4	1CB4.00	Feeling of lump in throat	267103008	398002010	27
398005012	800000	1D15	1D15.00	C/O: itching	267105001	398005012	27
398009018	5000	1D24	1D24.00	Symptom: trunk posterior	267108004	398009018	27
398425015	400	L345-2	L345.12	Vulval and perineal haematoma during delivery	267269004	398425015	32
399195014	3000	D00y	D00y.00	Iron deficiency anemia	87522002	507616014	32
399228011	600	D211	D211.00	Acute posthaemorrhagic anaemia	267530009	399228011	32
399453011	300000	F48y0	F48y000	Blurred vision	240091000000105	389901000000110	32
399455016	50000	F49z	F49z.00	Visual loss NOS	240311000000103	390341000000115	32
399922015	60000	M181	M181.00	Pruritus of genital organs	267802000	399922015	32
399924019	3000	M18yz	M18yz00	Other pruritic conditions NOS	279333002	416561012	32
399925018	500000	M18z	M18z.00	Pruritus of skin	279333002	416561012	32
400244011	200000	N0941-1	N094111	Shoulder joint pain	267949000	400244011	32
400283013	200000	N141	N141.00	Pain in thoracic spine	267981009	400283013	32
400284019	800000	N142	N142.00	Pain in lumbar spine	267982002	400284019	32
400285018	3000	N1440	N144000	Thoracic neuritis	58856009	97799015	32
400286017	1000000	N145	N145.00	Backache, unspecified	161891005	252311015	27
400289012	100000	N14z	N14z.00	Disorder of back	33308003	55580017	32
400295013	90000	N2110	N211000	Rotator cuff syndrome, unspecified	4106009	8095011	32
400296014	100000	N211z	N211z00	Rotator cuff syndrome NOS	4106009	8095011	32
400338014	9000	N331	N331.00	Pathological fracture	268029009	400338014	32
401804015	1000	E2643	E264300	Psychogenic diarrhoea	268651002	401804015	32
402223018	30	Q311z	Q311z00	Massive aspiration syndrome	10269001	17889011	32
402244018	300	Q46y1	Q46y100	Neonatal diarrhoea	268850004	402244018	32
402474011	20000	2522	2522.00	O/E - dry/cracked lips	268938009	402474011	27
402478014	60000	25C-5	25C..15	O/E - abdomen tender	268941000	402478014	27
402479018	40000	25C	25C..00	O/E - abdo. pain on palpation	268941000	402479018	27
402487017	80000	265	265..00	O/E - scrotal swelling	268946005	402487017	27
402492015	8000	26E	26E..00	O/E - breast lump palpated	268951004	402492015	27
402544017	4000	2E	2E...00	Examination of fever	268984004	402544017	27
402554018	100000	2I18	2I18.00	O/E - tenderness/pain	268994009	402554018	27
403009018	7000	SE0	SE0..00	Contusion of face, scalp and neck, excluding eye(s)	269214009	403009018	32
403011010	20000	SE1z	SE1z.00	Contusion of eye	367423000	491972015	32
403012015	1000	SE242	SE24200	Contusion, scrotum or testis	269217002	403012015	32
403013013	10000	SE330	SE33000	Contusion, finger, unspecified	69787006	501393015	32
403014019	60000	SE330-1	SE33011	Subungual haematoma	269219004	403014019	32
403016017	10000	SE4	SE4..00	Contusion of lower limb	91603007	151760014	32
403017014	7000	SE45	SE45.00	Contusion, lower limb NOS	91603007	151760014	32
403018016	40000	SE4z	SE4z.00	Superficial bruising	270911002	405391016	32
404431014	100000	1612	1612.00	Appetite loss - anorexia	249468005	372208017	27
404540010	3000	4762	4762.00	Faeces: fresh blood present	269900004	404540010	47
404554019	200	4A23	4A23.00	Vomit: frank blood present	300361008	441407019	20
404611017	10	4JL4	4JL4.00	Ascitic fluid for organism	269954002	404611017	47
405143010	1000	N3310	N331000	Pathological fracture of thoracic vertebra	270507001	405143010	32
405144016	1000	N3311	N331100	Pathological fracture of lumbar vertebra	270508006	405144016	32
405356012	500000	4698	4698.00	Urine dipstick for blood	1030641000000102	2600181000000119	47
405394012	50000	SE-1	SE...11	Haematoma with intact skin	105618004	169739016	32
405692017	60000	R0931	R093100	Abdominal mass	271860004	406851019	32
406060011	100000	R040z	R040z00	Pain in head	25064002	1224415016	27
406061010	80000	R0650	R065000	[D]Chest pain, unspecified	29857009	49966017	27
406092012	2000	4A25	4A25.00	Vomit: bilious	271352005	3651355014	20
406378013	50000	R2y3	R2y3.00	Debility	13791008	23511010	32
406782013	30000	2FS	2FS..00	Petechiae	271813007	406782013	27
406895013	10000	2E-1	2E...11	O/E - fever	271897009	406895013	27
407069017	1000000	1B1G-1	1B1G.11	C/O - a headache	272027003	407069017	27
407078011	10000	1684-1	1684.11	C/O - debility - malaise	272036004	407078011	27
407081018	4000000	171-1	171..11	C/O - cough	272039006	407081018	27
407086011	20000	199-1	199..11	C/O - vomiting	272044004	407086011	27
407105011	200000	168-1	168..11	Fatigue - symptom	272060000	407105011	27
407107015	300000	1683-1	1683.11	C/O - 'tired all the time'	272062008	407107015	27
409951019	60000	SE46	SE46.00	Traumatic haematoma	274179004	409951019	32
411258011	10000	1925-1	1925.11	Excessive salivation - symptom	275295002	411258011	27
411259015	6000	25G-1	25G..11	O/E - hepatomegaly	275296001	411259015	27
411263010	40000	19B-1	19B..11	Belching symptom	275299008	411263010	27
411266019	60000	25Q2-1	25Q2.11	Prostate enlarged on PR	275302008	411266019	27
411281013	600	25C-2	25C..12	O/E - iliac pain on palpation	275315004	411281013	27
411282018	2000	25C-3	25C..13	O/E - lumbar pain on palpation	275316003	411282018	27
411369011	20000	J083z-1	J083z11	Infection mouth	275393007	411369011	32
411476019	10000	H121-1	H121.11	Sore throat - chronic	275488008	411476019	27
411477011	40000	1C93	1C93.00	Persistent sore throat	275488008	411477011	27
411490016	300000	H060-1	H060.11	Acute wheezy bronchitis	275499005	411490016	32
411537018	90000	1491-2	1491.12	H/O: vertigo	275543009	411537018	32
411539015	900	14A8-1	14A8.11	H/O: embolism	275545002	411539015	32
411689016	6	4A2A-1	4A2A.11	Parasite in vomit O/E	275747007	411689016	20
411741017	300	4A23-1	4A23.11	Blood in vomit on examination	275786006	2669565016	20
411817012	30	4JL4-1	4JL4.11	Ascitic fluid for C/S	275853004	411817012	47
411834016	30000	2FY	2FY..00	O/E - skin lesion	275869006	411834016	27
411850012	800	2B4-1	2B4..11	O/E - aphasia	275884002	411850012	27
411863018	100000	2I18-2	2I18.12	O/E - tenderness	275895008	411863018	27
411865013	40000	2HC-1	2HC..11	O/E - soft tissue swelling	275897000	411865013	27
411894018	300000	1D15-1	1D15.11	Scalp itchy	275921007	411894018	27
411918015	20000	2522-2	2522.12	O/E - dry lips	275943004	411918015	27
411924014	4000	22C8-1	22C8.11	O/E - scrotal oedema	275949000	411924014	27
411932018	10000	2522-1	2522.11	O/E - cracked lips	275956006	411932018	27
411940012	3000	26E-1	26E..11	O/E - breast lump position	275964000	411940012	27
412645018	100	G80y-1	G80y.11	Phlebitis and/or thrombophlebitis of iliac vein	276494008	412645018	32
414849013	900	B222-1	B222.11	Pancoast's syndrome	278065000	414849013	32
415147018	20000	F222	F222.00	Left hemiplegia	278285008	415147018	32
415152011	30000	F222-1	F222.11	Left sided weakness	278287000	415152011	32
415888015	600000	16C9	16C9.00	Chronic low back pain	278860009	415888015	27
415893017	300000	N142-3	N142.13	Acute back pain - lumbar	278862001	415893017	32
416128012	40000	N131-1	N131.11	Pain in cervical spine	279029001	416128012	32
416139010	10000000	N142-1	N142.11	Low back pain	279039007	416139010	32
416142016	6000	N142-2	N142.12	Lumbalgia	279039007	416139010	32
416143014	200000	N142-4	N142.14	Lumbago	279039007	416143014	32
416146018	500000	16CA	16CA.00	Mechanical low back pain	279040009	416146018	27
416149013	100000	N245-9	N245.19	Pain in buttock	279043006	416149013	32
416191010	50000	J0854-2	J085412	Sore lip	279072007	416191010	32
416208015	8000	J08zz-1	J08zz11	Discomfort in mouth	279083003	416208015	32
418965019	200000	46G2-1	46G2.11	Blood in urine	34436003	485846015	27
419024010	4000	1994-1	1994.11	Blood in vomit - symptom	281102003	419024010	27
419640012	1000	G8220	G822000	Thrombosis of inferior vena cava	281595001	419640012	32
419862014	70000	J0822-1	J082211	Recurrent mouth ulcer	723177002	3334793018	32
421625013	700	SE25	SE25.00	Contusion of pelvic region	283137007	421625013	32
422660016	2000	SE232	SE23200	Contusion of lower back	284062002	422660016	32
423230012	800000	171B	171B.00	Persistent cough	284523002	423230012	27
429371010	30000	K57y4	K57y400	Lesion of vulva	289474006	429371010	32
429421013	4000	2645	2645.00	Vaginal mass	289521003	429421013	27
429723012	6000	2698	2698.00	Lesion of cervix	289794001	429723012	27
437622013	3000	G824	G824.00	Axillary vein thrombosis	297156001	437622013	32
437698016	600000	182B	182B.00	Rib pain	297217002	437698016	27
438266019	3000	7K129-3	7K12913	Open acromioplasty for decompression of rotator cuff	297709009	438266019	32
440659010	300000	2I1A	2I1A.00	Lump on neck	299703001	440659010	27
441410014	6000	4A24	4A24.00	Vomit: coffee ground	300364000	441411013	20
441433010	2000	J52y1	J52y100	Difficulty in ability to defaecate	300378004	441433010	32
442693019	30000	2I181	2I18100	Tenderness of epigastrium	301403003	442693019	27
443112015	60000	197D	197D.00	Right upper quadrant pain	301717006	443112015	27
450557012	10000	F24yz-1	F24yz11	Paralysis	44695005	74555013	27
450831019	300000	1AZ6	1AZ6.00	Lower urinary tract symptoms	307541003	450831019	27
451083015	10000	S5Q6	S5Q6.00	Injury of tendon of the rotator cuff of shoulder	307731004	451083015	32
451130014	30000	H261	H261.00	Basal pneumonia	300999006	442211014	32
451444011	50000	H06z2	H06z200	Recurrent lower respiratory tract infection	448739000	2900007017	32
451463012	90	N331C	N331C00	Pathological fracture of cervical vertebra	308145001	451463012	32
451467013	70000	R060D	R060D00	[D]Breathlessness	267036007	397888010	27
451468015	8000	R065C	R065C00	[D]Retrosternal chest pain	4568003	7866015	27
451469011	1000	R0704	R070400	[D]Projectile vomiting	8579004	15155012	32
451473014	3000	SE223	SE22300	Haematoma of rectus sheath	308154003	451473014	32
451478017	5000	ZV128	ZV12800	H/O: Deep vein thrombosis	161508001	2547692019	32
451479013	2000	ZV129	ZV12900	[V] Personal history of pulmonary embolism	161512007	251693011	32
452290019	10000	25C-1	25C..11	On examination - epigastric pain on palpation	308903002	2670271016	27
452421010	4000	25J9	25J9.00	Epigastric mass	309082002	452421010	27
453210011	6000	G8020	G802000	Thrombosis of vein of leg	309735004	453210011	32
453344019	30000	F25z-1	F25z.11	Epileptic seizure	313307000	457182017	32
454065012	200000	1B46	1B46.00	C/O paraesthesia	310481001	454065012	27
454280014	300	A3803	A380300	Septicaemia due to streptococcus pneumoniae	448421008	2900359016	32
455431014	20000	N12C4	N12C400	Prolapsed lumbar intervertebral disc with sciatica	311804006	455431014	32
455440013	10000	R0863	R086300	Poor stream of urine	162128006	252801016	27
455441012	3000	R090L	R090L00	Left lower quadrant pain	301716002	443111010	32
455442017	4000	R090M	R090M00	Right lower quadrant pain	301754002	443197010	32
455443010	100000	R090N	R090N00	Nonspecific abdominal pain	304542004	446863014	32
456056015	600	25J8	25J8.00	O/E left lower abdominal mass	312355005	456056015	27
456795013	200000	R1103	R110300	Microalbuminuria	312975006	456794012	32
457126017	1000	SE234	SE23400	Contusion of sacral region	313262006	457126017	32
457333014	3000	R065D	R065D00	[D]Central chest pain	161972006	252445011	27
458617017	500	K197-2	K197.12	Essential haematuria	314280007	458617017	32
459416013	1000	H262	H262.00	Postoperative pneumonia	314978007	459416013	32
459534010	10000	19ED	19ED.00	Blood on toilet paper	315064003	459534010	27
459570013	300	43eG	43eG.00	Chlamydia pneumoniae IgG level	1023381000000106	2570201000000119	33
459571012	200	43eH	43eH.00	Chlamydia pneumoniae IgM level	1023391000000108	2558831000000112	33
459715013	70	1D19	1D19.00	Pain in lymph nodes after alcohol consumption	315226008	459715013	27
459738011	3000	171E	171E.00	Unexplained cough	315246003	459738011	27
459740018	7000	26BD	26BD.00	Intractable breast pain	315248002	459740018	27
459744010	100000	26BF	26BF.00	Persistent mastalgia	315250005	459744010	27
459745011	200000	26BG	26BG.00	Unilateral mastalgia	315251009	459745011	27
459746012	1000	2FT0	2FT0.00	Changing shape of pigmented skin lesion	315252002	459746012	27
459747015	2000	2FT1	2FT1.00	Irregular outline of pigmented skin lesion	315253007	459747015	27
459748013	1000	2FT2	2FT2.00	Changing colour of pigmented skin lesion	315254001	459748013	27
459752013	2000	2FT4	2FT4.00	Itching of pigmented skin lesion	315256004	459752013	27
459755010	600	2FT6	2FT6.00	Crusting of pigmented skin lesion	315258003	459755010	27
459756011	1000	2FT7	2FT7.00	Non-healing pigmented skin lesion	315259006	459756011	27
459765016	3000	1J06	1J06.00	Suspected cervical cancer	315266007	459765016	27
459777014	40000	1J0G	1J0G.00	Suspected skin cancer	315276005	459777014	27
460623012	40000	ZV401	ZV40100	[V]Problems with communication, including speech	288579009	428261017	27
460633016	10000	ZV410	ZV41000	[V]Problems with sight	397540003	1777162017	32
460639017	1000	ZV416	ZV41600	[V]Problem with swallowing or mastication	243796009	364629017	32
464499018	30000	J5730-2	J573012	PRB - Rectal bleeding	12063002	464499018	32
464500010	400000	J5730	J573000	Rectal haemorrhage	12063002	464500010	32
473551011	20000	SE0-1	SE0..11	Bruise of face	125668004	473551011	32
474819014	3000	H564-1	H564.11	Cryptogenic organising pneumonia	719218000	3315464015	32
474828010	1000	H564	H564.00	Bronchiolitis obliterans organising pneumonia	719218000	3525380019	32
476169018	500	26BA	26BA.00	Deformation of breast	360404009	476169018	27
477740012	300000	1955-1	1955.11	Heartburn symptom	16331000	477740012	27
479228018	20000	A082	A082.00	Infectious diarrhoea	19213003	479228018	32
479311018	10000	171L	171L.00	Cough on exercise	19282004	479311018	27
480691012	7000	F562	F562.00	Vertigo of central origin	38403006	63497014	32
480723013	60000	1A5C	1A5C.00	Pain in scrotum	20502007	480723013	27
480933011	600	M2y47	M2y4700	Black heel	21143006	480933011	32
481328013	7000	1827	1827.00	Painful breathing -pleurodynia	2237002	481328013	27
481373018	5000	SE09	SE09.00	Contusion, scalp	22562004	481373018	32
483164010	600000	J082-1	J082.11	Mouth ulcer	26284000	483164010	32
483207010	20000	SE231-1	SE23111	Perianal haematoma	237331002	355700019	32
483645017	10000	N2111	N211100	Calcifying tendinitis of the shoulder	27741009	483645017	32
484894013	50000	J5201	J520100	Chronic constipation with overflow	31499008	484894013	32
485237015	700	K136	K136.00	Benign postural proteinuria	32482005	485237015	32
486377018	100	J1012	J101200	Chemical oesophagitis	36151004	486377018	32
486644011	20000	C00z-1	C00z.11	Thyroid enlargement	3716002	486644011	32
486701019	5000	F132z-2	F132z12	Myoclonic seizure	37356005	486701019	32
486704010	30000	J68z2	J68z200	Upper gastrointestinal haemorrhage	37372002	486704010	32
492217012	200000	M18z-1	M18z.11	Skin irritation	367466007	492217012	32
492804019	4000	1995	1995.00	Vomiting blood - coffee ground	40835002	492804019	27
493743018	300	J6702	J670200	Acute haemorrhagic pancreatitis	4399003	493743018	32
493967017	30000	J5031	J503100	Faecal impaction	44635007	493967017	32
493975011	300000	D00y1	D00y100	Microcytic hypochromic anaemia	44666001	493975011	32
494277016	30000	SE410	SE41000	Contusion, lower leg	45613006	494277016	32
494279018	70000	SE4-1	SE4..11	Leg bruise	45613006	494279018	32
494319014	80000	1829	1829.00	Retrosternal pain	4568003	494319014	27
494463016	7	H24y5	H24y500	Pneumonia with toxoplasmosis	46207001	494463016	32
494815013	40	H4701	H470100	Pneumonitis due to inhalation of gastric secretions	47386001	494815013	32
495013011	100000	1B1A	1B1A.00	Memory loss - amnesia	48167000	495013011	27
495030013	8000	SE01	SE01.00	Contusion, cheek	4821001	495030013	32
495617011	100000	1CA2	1CA2.00	Hoarse	50219008	495617011	27
496412018	30000	F286-2	F286.12	Postviral fatigue syndrome	51771007	86205014	32
496414017	80000	F286-1	F286.11	CFS - Chronic fatigue syndrome	52702003	496414017	32
496494018	800	SE06	SE06.00	Bruise of mandibular joint area	52945003	496494018	32
496575013	1000	K566	K566.00	Vaginal haematoma	53162000	496575013	32
496969011	200	SE230	SE23000	Contusion, interscapular region	54499003	496969011	32
497156015	100000	26BH	26BH.00	Breast tenderness	55222007	497156015	27
497290018	80000	28G	28G..00	Forgetful	55533009	497290018	27
497946018	2000	J1011-4	J101114	Peptic oesophagitis	266433003	3517222014	32
498862013	100000	173C-1	173C.11	Dyspnoea on exertion	60845006	498862013	27
498879019	20000	SE02	SE02.00	Contusion, nose	60897004	498879019	32
498896018	300	C01z-1	C01z.11	Adenomatous goitre	60968001	498896018	32
498970016	60000	J1016	J101600	Ulcerative oesophagitis	439955006	2792529018	32
499570016	3000	G8y22-1	G8y2211	SVCO - Superior vena cava obstruction	63363004	499570016	32
499700017	300000	1A57	1A57.00	Pain in testicle	63901009	499700017	27
499702013	40000	K28z-1	K28z.11	Pain in testis	63901009	499702013	27
499835012	200000	1615	1615.00	Reduced appetite	64379006	499835012	27
499866018	6000	SE03	SE03.00	Contusion, lip	64458007	499866018	32
500169013	7000	M1810	M181000	Pruritus scroti	65645005	500169013	32
500869010	50000	M1811	M181100	Pruritus vulvae	67882000	500869010	32
500927010	10000	SE3	SE3..00	Contusion, upper limb	68142008	500927010	32
500928017	40000	SE3-1	SE3..11	Arm bruise	68142008	500928017	32
501268015	2000	K575	K575.00	Haematoma of vulva	69385001	501268015	32
501393015	30000	SE33	SE33.00	Contusion, finger	69787006	501393015	32
502715010	60000	J68	J68..00	Gastrointestinal haemorrhage	74474003	502715010	32
503280019	10000	SE331	SE33100	Contusion, thumb	76437000	503280019	32
503317010	400	G82z1-1	G82z111	Penis vein thrombosis	76598006	503317010	32
503963014	2000	J077	J077.00	Salivary secretion disturbance	78948009	503963014	32
504161016	40000	2828	2828.00	Absence seizure	79631006	504161016	27
504540016	400	SE301	SE30100	Contusion, scapular area	80907003	504540016	32
504844017	50000	182A	182A.00	Chest pain on exertion	81953000	504844017	27
505456018	200	J433-1	J433.11	Dietetic diarrhoea	83134002	505456018	32
507619019	100	D0-1	D0...11	Asiderotic anaemia	87522002	507616014	32
507679012	300000	J680	J680.00	Haematemesis	8765009	507679012	32
507866018	3000	F5031	F503100	Haematoma of pinna	88050005	507866018	32
507901013	800000	19EA	19EA.00	Change in bowel habit	88111009	507901013	27
507902018	200000	19EA-1	19EA.11	Altered bowel habit	88111009	507902018	27
508378013	10000	26B7-1	26B7.11	Breast irregular nodularity	89164003	508378013	27
508379017	8000	K3171-1	K317111	Breast mass	89164003	508379017	27
511976018	200	B9130	B913000	Neoplasm of uncertain behaviour of vagina	95170004	511976018	32
512123013	30000	H2600	H260000	Lung consolidation	95436008	512123013	32
512189014	3000	K197-1	K197.11	Traumatic haematuria	95567008	512189014	32
579878017	30000	H06z1-2	H06z112	Acute lower respiratory tract infection	195742007	301131016	32
1212347010	600000	1652	1652.00	Feels hot/feverish	373904004	1212347010	27
1212349013	10000	1653	1653.00	Fever with sweating	186694006	286978016	27
1212352017	50000	1CB2	1CB2.00	Choking sensation	373909009	1212352017	27
1216638013	2	H244	H244.00	Pneumonia with tularaemia	45556008	1216638013	32
1218836019	9000	197A-1	197A.11	General abdominal pain-symptom	102614006	1218836019	27
1219680013	300	SE44	SE44.00	Contusion, lower limb, multiple sites	111723007	1219680013	32
1219703018	400	H246	H246.00	Pneumonia with aspergillosis	111900000	1219703018	32
1221523017	10	760L1-1	760L111	Antireflux procedure using thoracic approach NEC	265357009	394124015	32
1222321017	500	G82z0-1	G82z011	Embolism of vein NOS	234049002	350676017	32
1222332017	2000	H22-1	H22..11	Chest infection - other bacterial pneumonia	53084003	88303013	32
1222333010	1000	H23-1	H23..11	Chest infection - pneumonia organism OS	312342009	456043010	32
1222470017	2000	R0030-1	R003011	[D]Pyrexial convulsion	41497008	1229763015	27
1222472013	400000	R003z-1	R003z11	Seizure	91175000	151074011	27
1222475010	6000	R006-1	R006.11	Fever of unknown origin	7520000	13410013	32
1222479016	20000	R007z-1	R007z11	Lassitude	13791008	23512015	32
1222481019	40000	R00z0-1	R00z011	Memory deficit	386807006	1491799016	27
1222488013	100000	R0241-1	R024111	Jaundice	18165001	30676010	27
1222490014	30000	R027-1	R027.11	[D]Spontaneous bruising	161887000	252307014	27
1222497012	30000	R041-1	R041.11	Throat discomfort	162397003	253238017	27
1222498019	1000	R042-1	R042.11	[D]Swelling, mass or lump in head	274751001	410612011	32
1222499010	100000	R042-2	R042.12	Mass of neck	299703001	440658019	27
1222500018	80000	R047-1	R047.11	Nosebleed	249366005	372073016	27
1222510010	5000	R056z-2	R056z12	Enlarged submandibular lymph gland	274740001	410587019	32
1222511014	7000	R056z-1	R056z11	Adenitis	19471005	32803010	32
1222514018	10000	R070z-1	R070z11	[D]Posseting	249493007	372241019	27
1222515017	2000	R070z-2	R070z12	[D]Retching	84480002	140077016	27
1222518015	3000	R086-1	R086.11	[D]Difficulty with micturition	102835006	255420015	27
1222526011	30000	R090G-2	R090G12	Perineal pain	225565007	338972011	32
1222528012	200000	R090G-1	R090G11	[D] Pelvic pain	162147009	252841013	27
1222653018	1000	SE222	SE22200	Contusion, groin	21643007	1222653018	32
1222991015	30000	SE411	SE41100	Contusion, knee	22878006	1222991015	32
1227323013	200000	1692	1692.00	Swollen glands	30746006	1227323013	32
1227369013	3000	ZV128-1	ZV12811	[V] Personal history DVT (deep vein thrombosis)	161508001	2547692019	32
1227407014	300000	R15y0-1	R15y011	Raised PSA	396152005	1785466017	32
1227655019	5000	ZV401-1	ZV40111	[V]Problems with speech	267095009	397992016	27
1227659013	9000	ZV416-2	ZV41612	[V]Problems with swallowing	399122003	1778582014	32
1228656015	200	SE2y	SE2y.00	Contusion, multiple sites of trunk	3649004	1228656015	32
1228714014	7000	SE2-1	SE2..11	Bruise, trunk	36787001	1228714014	32
1229148011	1000	J16y5	J16y500	Functional vomiting	37224001	1229148011	32
1229565013	9000	SE310	SE31000	Contusion, forearm area	39812007	1229565013	32
1229625017	3000	SE300-1	SE30011	Shoulder bruise	40257000	1229625017	32
1229626016	8000	SE300	SE30000	Contusion, shoulder area	40257000	1229626016	32
1229740013	1000	H2700	H270000	Influenza with bronchopneumonia	41269000	1229740013	32
1229823010	500	SE240	SE24000	Contusion, perineum	42039004	1229823010	32
1230141015	6000	SE400	SE40000	Contusion, hip	44801007	1230141015	32
1230551014	10000	SE321	SE32100	Contusion, wrist	48123002	1230551014	32
1230845014	10000	1CA-1	1CA..11	Hoarseness - throat symptom	50219008	1230845014	27
1230846010	100000	1CA	1CA..00	Hoarseness symptom	50219008	1230846010	27
1230849015	400000	1CA2-1	1CA2.11	Voice hoarseness	50219008	1230849015	27
1230850015	1000	SE05	SE05.00	Contusion, ear	50228009	1230850015	32
1230851016	1000	SE05-1	SE05.11	Bruise of ear	50228009	1230851016	32
1230922019	20	K1540	K154000	Cystitis in actinomycosis	5093001	1230922019	32
1231363012	2000	BB9K0	BB9K000	[M]Paget's disease and intraductal carcinoma of breast	54666007	1231364018	32
1231407012	10000	SE421	SE42100	Contusion, ankle	55042009	1231407012	32
1231815016	100	SE3y	SE3y.00	Contusion, upper limb, multiple sites	58221004	1231815016	32
1231962012	200	H243-1	H243.11	Pneumonia with pertussis	59475000	1231962012	32
1231963019	400	H243	H243.00	Pneumonia with whooping cough	59475000	1231963019	32
1231994019	40000	1A34-1	1A34.11	Hesitancy of micturition	5972002	1231994019	27
1231995018	10000	1A34	1A34.00	Hesitancy	5972002	1231995018	27
1232056019	600	SE221	SE22100	Contusion, flank	60211009	1232056019	32
1232138017	100000	173C	173C.00	Short of breath on exertion	60845006	1232138017	27
